anyo,alumno,curso,contenido,evaluacion,nota_numerica
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,0222,1,1
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,0222,2,0
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,0223,1,0
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,0223,2,0
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,0225,1,0
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,0225,2,0
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,1709,1,4
2024_25,12d8981d25d9ffcaa861d706ccb26fce00dfc97746500d9d73e9b776e9fc35f4,3228390016,1709,2,0
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028100,1,9
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028100,2,0
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028100,FI,8
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028501,1,7
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028501,2,0
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028501,FI,8
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028502,1,9
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028502,2,0
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028502,FI,8
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028503,1,9
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028503,2,6
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028503,FI,8
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028504,1,7
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028504,2,8
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028504,FI,7
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028505,1,4
2024_25,1330aa0e83a98048d6e857339f38007e58c631e4d4b1504f940613b74e384981,3162075411,028505,2,0
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0175,1,5
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0175,FI,5
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0176,1,6
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0176,FI,5
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0178,1,6
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0178,FI,5
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0180,1,8
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0180,FI,7
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0183,1,6
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0183,FI,5
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,0184,FI,0
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,CV0004,1,5
2024_25,13711a9b4c1feea1b57246802cee5bc204189055b8eaa56840511e31a08250d5,3162076035,CV0004,FI,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0179,1,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0179,2,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0179,FI,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0647,1,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0647,2,5
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0647,FI,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0648,1,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0648,2,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0648,FI,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0649,1,9
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0649,2,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0649,FI,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0650,1,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0650,2,5
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0650,FI,6
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0651,1,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0651,2,8
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0651,FI,7
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0657p,1,8
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0657p,2,9
2024_25,138fe6d76ac41701a48ce0b741b00e7b9f43e50b303fdd43d468fd4920ca9edb,3228404816,0657p,FI,7
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0179,1,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0179,2,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0179,FI,5
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0647,1,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0647,2,4
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0647,FI,4
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0648,1,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0648,2,5
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0648,FI,7
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0649,1,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0649,2,5
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0649,FI,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0650,1,7
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0650,2,4
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0650,FI,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0651,1,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0651,2,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0651,FI,6
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0657p,1,9
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0657p,2,7
2024_25,13a5db0c47e6dc1b97e6e4b545ba2a42ef13e0e9040144aca8359463ce78bcf8,3228404816,0657p,FI,8
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5021,1,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5021,FI,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5022,1,6
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5022,FI,7
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5023,1,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5023,FI,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5024,1,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5024,FI,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5025,1,8
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5025,FI,7
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5026,1,9
2024_25,13c1039950ef31057efa6868d7802c50b813251c8f9bbe6155b323a319559174,3162079860,5026,FI,9
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0179,2,10
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0179,FI,10
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0369,2,3
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0369,FI,6
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0370,2,9
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0370,FI,8
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0371,2,9
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0371,FI,8
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0372,2,5
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0372,FI,9
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0373,2,5
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0373,FI,7
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0379p,2,6
2024_25,142158b5efced2348a21368f2b7976d4eee50a9fe6e4f4c765bd7d8775dbe6d7,3228413080,0379p,FI,7
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0612,1,7
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0612,FI,8
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0613,1,8
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0613,FI,7
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0614,1,8
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0614,FI,8
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0615,1,6
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0615,FI,6
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,0619,FI,0
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,CV0004,1,7
2024_25,14259f4707308cd9fa6b03acf1f887d51ea844ea1fd6e12f89afa158a82e3d78,3162079957,CV0004,FI,7
2024_25,143af0b8dd7e04e66bdd60a2f9cd468663dada9245867e08fb339f0b31dbfde0,3162079713,0446,1,0
2024_25,143af0b8dd7e04e66bdd60a2f9cd468663dada9245867e08fb339f0b31dbfde0,3162079713,0446,FI,0
2024_25,143af0b8dd7e04e66bdd60a2f9cd468663dada9245867e08fb339f0b31dbfde0,3162079713,0448,1,0
2024_25,143af0b8dd7e04e66bdd60a2f9cd468663dada9245867e08fb339f0b31dbfde0,3162079713,0448,FI,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,0179,1,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,0647,1,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,0648,1,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,0649,1,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,0651,1,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,0657p,1,0
2024_25,1454163364201a91a9533a617869fa67e4029e3899087fd404aeecf9cefac79c,3228404816,1709,1,0
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0179,1,9
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0179,2,9
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0179,FI,9
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0373,1,6
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0483,1,6
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0484,1,7
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0485,1,2
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0487,1,6
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0616p,1,10
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0616p,2,8
2024_25,14b8419ac07966f516436cf6eae2ff061d0f2455a3d9278887fddc1032deec8b,3228413382,0616p,FI,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0171,1,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0171,2,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0171,FI,9
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0172,1,7
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0172,2,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0172,FI,9
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0173,1,7
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0173,2,7
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0173,FI,7
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0174,1,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0174,2,6
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0174,FI,7
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0177,1,7
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0177,2,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0177,FI,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0179,1,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0179,2,9
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0179,FI,9
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0181p,1,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0181p,2,8
2024_25,153ceff39f1d07c4a91c56738c822cb378b29b87cc3e7b5778bfe87078585b1b,3228410748,0181p,FI,9
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0156,1,0
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0156,2,4
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0156,FI,0
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0222,1,3
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0222,2,0
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0223,1,0
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0223,2,3
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0223,FI,0
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0225,1,0
2024_25,15863fc7fde487861197fce158abdeb3bf1bec6673200d901193aa05205d4484,3228390016,0225,2,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0652,1,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0652,FI,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0653,1,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0653,FI,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0654,1,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0654,FI,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0655,1,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0655,FI,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0656,1,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,0656,FI,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,CV0004,1,0
2024_25,15e0b82c1b2409819d79f972a9b29ae4d8f86d51ee031e2dc9036021b7b4a85a,3162079790,CV0004,FI,0
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0174,1,8
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0174,2,4
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0174,FI,7
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0177,1,7
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0177,2,9
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0177,FI,9
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0181p,1,7
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0181p,2,9
2024_25,1685e44cffaeee5b178bf6f3421e1b4b3169884c2c60c44ae9e352412de5b44d,3228410748,0181p,FI,9
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1371,1,9
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1371,FI,8
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1372,1,1
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1372,FI,7
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1373,1,9
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1373,FI,9
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1374,1,8
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1374,FI,9
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1377,1,6
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1377,FI,7
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,1378,FI,0
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,CV0004,1,10
2024_25,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3162075539,CV0004,FI,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0156,1,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0156,2,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0156,FI,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0437,1,6
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0437,2,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0437,FI,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0438,1,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0438,2,10
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0438,FI,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0439,1,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0439,2,7
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0439,FI,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0440,1,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0440,2,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0440,FI,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0441,1,7
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0441,2,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,0441,FI,8
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,1709,1,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,1709,2,9
2024_25,16a98646b82b2dbd549249b157b770cb209a408ef0a4d03f22a48752b4fc7816,3228379385,1709,FI,9
2024_25,16ae866f7e0c6db4d26cc790dec9b56fcebadd43afff32d0808c9a1145ed5a22,3162079993,0488,1,6
2024_25,16ae866f7e0c6db4d26cc790dec9b56fcebadd43afff32d0808c9a1145ed5a22,3162079993,0488,FI,6
2024_25,16ae866f7e0c6db4d26cc790dec9b56fcebadd43afff32d0808c9a1145ed5a22,3162079993,CV0004,1,6
2024_25,16ae866f7e0c6db4d26cc790dec9b56fcebadd43afff32d0808c9a1145ed5a22,3162079993,CV0004,FI,6
2024_25,170af46bd867da994bee071055c2e01cd16563fba4676eee72bd0888231bef50,3228404816,0648,1,0
2024_25,170af46bd867da994bee071055c2e01cd16563fba4676eee72bd0888231bef50,3228404816,0648,2,8
2024_25,170af46bd867da994bee071055c2e01cd16563fba4676eee72bd0888231bef50,3228404816,0648,FI,8
